Panel	Population_1	Population_2	Hudson_FST_ratio_of_sums	Chromosome_jackknife_SE	CI95_low	CI95_high	SNPs_used	Negative_numerator_SNPs	Sum_numerator	Sum_denominator	Jackknife_blocks
strict_pass	Italian_Bergamo	Lebanese_Muslim	0.006833563631912081	0.0005458775161944711	0.0057636437001709175	0.007903483563653245	172934	114211	361.12937073315777	52846.419552855055	22
strict_pass	Italian_Bergamo	Maltese	0.0046831791418488426	0.0003543838562457398	0.003988586783607193	0.005377771500090492	169569	104914	245.65375956007233	52454.48703102402	22
strict_pass	Italian_Bergamo	Palestinian	0.011307702171536088	0.000366485169204836	0.01058939123989461	0.012026013103177568	181767	104456	602.6790844553891	53298.10383337312	22
strict_pass	Italian_Bergamo	Sicilian	0.0025887322590852826	0.00034355532946536113	0.001915363813333175	0.0032621007048373903	171176	116791	135.3281123783332	52275.82416195903	22
strict_pass	Italian_Central	Italian_North	0.0006162457008332751	0.00022444929767893295	0.00017632507738256646	0.0010561663242839837	174884	117525	32.11805147299556	52118.90554297771	22
strict_pass	Italian_Central	Italian_South	0.0015367357382879835	0.00023228677234677573	0.001081453664488303	0.001992017812087664	176537	115226	80.35167318480327	52287.24183529427	22
strict_pass	Italian_Central	Italian_Tuscan	0.000555191901784031	0.0003933579842078134	-0.00021578974726328324	0.0013261735508313453	169980	101134	28.961689881676815	52165.18790820346	22
strict_pass	Italian_Central	Jew_Ashkenazi	0.005127579439857978	0.00040752852846596944	0.004328823524064678	0.005926335355651279	171428	103810	269.5080641620926	52560.48537583599	22
strict_pass	Italian_Central	Jew_Iraqi	0.009089620914570943	0.0005614006924744246	0.00798927555732107	0.010189966271820816	170812	96695	479.5130503267765	52753.91073329607	22
strict_pass	Italian_Central	Jew_Turkish	0.0019388788541343975	0.0003912882626340005	0.0011719538593717566	0.0027058038488970383	172512	99852	101.95517653885918	52584.60389180764	22
strict_pass	Italian_Central	Jew_Yemenite	0.01673669384561859	0.00045100731734731337	0.015852719503617857	0.017620668187619322	173212	90217	892.0822478656034	53300.98381999961	22
strict_pass	Italian_Central	Lebanese	0.005349617671043833	0.0005653079149447396	0.004241614157752143	0.006457621184335522	173527	98079	284.0060834666585	53089.04316731151	22
strict_pass	Italian_Central	Lebanese_Christian	0.0047508838021568635	0.0004955509194435761	0.0037796040000474544	0.005722163604266273	172660	102915	250.1865797329732	52661.060584009756	22
strict_pass	Italian_Central	Lebanese_Muslim	0.004123340767693867	0.00035787088344389805	0.0034219138361438273	0.004824767699243907	174947	110532	218.25888365725908	52932.536007526855	22
strict_pass	Italian_Central	Maltese	0.0034221834863579995	0.0004665023985446206	0.0025078387852105434	0.004336528187505456	172517	99159	180.06806836425116	52617.88828157941	22
strict_pass	Italian_Central	Palestinian	0.00831188316300834	0.00020659412962006739	0.007906958668953008	0.008716807657063673	182089	106123	443.58858291752205	53368.0002735954	22
strict_pass	Italian_Central	Sicilian	0.000973745980803937	0.0002073744670562242	0.0005672920253737376	0.0013801999362341366	173616	112072	51.04427773987919	52420.527269069076	22
strict_pass	Italian_North	Italian_South	0.0024690865117340485	0.00015681168786819372	0.0021617356035123886	0.0027764374199557083	176690	116892	128.96876015828443	52233.39058610352	22
strict_pass	Italian_North	Italian_Tuscan	0.0010734377566134323	0.0003832627915429586	0.0003222426851892334	0.0018246328280376312	170780	110257	55.91502162454622	52089.67290376614	22
strict_pass	Italian_North	Jew_Ashkenazi	0.005941811275323208	0.0004868466291754956	0.004987591882139236	0.006896030668507179	172025	112414	311.94780606430226	52500.45678156173	22
strict_pass	Italian_North	Jew_Iraqi	0.011587009159585195	0.0006246244606858297	0.010362745216640969	0.01281127310252942	171594	104231	611.6032759752475	52783.53262276547	22
strict_pass	Italian_North	Jew_Turkish	0.003735161473338572	0.0004025020972138536	0.0029462573627994193	0.0045240655838777255	173092	109523	196.38195001221317	52576.562329093234	22
strict_pass	Italian_North	Jew_Yemenite	0.01909047817603718	0.0003820762739969668	0.018341608679003123	0.019839347673071234	174060	98419	1017.9887134752258	53324.42194942133	22
strict_pass	Italian_North	Lebanese	0.007946000597059601	0.0005363818123018733	0.00689469224494793	0.008997308949171274	174115	106020	422.1288790605056	53124.69762671719	22
strict_pass	Italian_North	Lebanese_Christian	0.006688571174589749	0.0003697816319018344	0.005963799176062153	0.0074133431731173444	173557	108372	352.22437212280715	52660.63004022847	22
